13:27:يىڭى يىل:21:212:قالتىس:1:74078
12358:3:يوق ئۇيغۇر:16:268:ساغلام:1:86524
12376:10:ئارتۇق ۋاقىت:12:717:ھەقىقى:1:49892
12377:5:ۋاقىت بار:32:142:ئەرزان:1:69790
12409:5:سىنى بار:23:545:ئېسىل:1:28865
12410:45:لازىم بولسا:10:150:ئاكتىپ:1:60484
12410:45:لازىم بولسا:12:717:ھەقىقى:1:60484
12410:45:لازىم بولسا:17:413:چىرايلىق:2:40669,107520
12508:3:دۇنيانى كۆرۈپ:24:526:كۈچلۈك:2:95116,95246
12510:1:ياش كىلىپ:30:573:ئاسان:1:60800
12527:10:دىققەت قىلمىسا:14:276:مۇكەممەل:1:74838
12529:11:ئۇمۇد قىلىمەن:23:545:ئېسىل:1:95517
12529:11:ئۇمۇد قىلىمەن:30:573:ئاسان:5:64803,64807,64808,64810,64811
12544:9:بۇرۇندىن تارتىپ:22:68:ئىناق:1:55445
12564:31:قا ئامراق:14:276:مۇكەممەل:2:78071,84903
12583:7:سەۋەبى بولسا:32:142:ئەرزان:1:88117
12585:8:رازى بولىدۇ:30:573:ئاسان:1:103725
12662:22:ئۇزاق ئۆتمەي:20:142:راھەت:1:82311
12662:22:ئۇزاق ئۆتمەي:30:573:ئاسان:1:107877
12684:178:شى بولاتتى:3:907:گۈزەل:4:47569,49156,50030,50037
12684:178:شى بولاتتى:10:150:ئاكتىپ:2:89594,89595
12684:178:شى بولاتتى:11:497:داڭلىق:1:54588
12684:178:شى بولاتتى:12:717:ھەقىقى:2:31232,74905
12684:178:شى بولاتتى:22:68:ئىناق:2:42873,94842
12684:178:شى بولاتتى:23:545:ئېسىل:5:42873,76860,76865,76872,86571
12684:178:شى بولاتتى:24:526:كۈچلۈك:1:49494
12711:11:مۇكەممەل ئەمەس:12:717:ھەقىقى:1:57212
12711:11:مۇكەممەل ئەمەس:14:276:مۇكەممەل:11:16889,39918,40834,57212,58929,59291,63821,67910,67933,98679,104038
12730:2:خىلى چىرايلىق:17:413:چىرايلىق:2:98406,98409
12738:6:كۆپ مەزمۇن:12:717:ھەقىقى:1:98340
12795:24:خۇدايىم بۇيرىسا:12:717:ھەقىقى:1:32373
12799:8:بۈگۈنكى دۇنيا:12:717:ھەقىقى:1:81758
12807:13:تەدبىر قوللىنىپ:10:150:ئاكتىپ:1:79469
12807:13:تەدبىر قوللىنىپ:24:526:كۈچلۈك:1:79469
12813:3:ئۈنۈمى با:16:268:ساغلام:1:46320
12813:3:ئۈنۈمى با:29:28:كۆڭۈلدىكىدەك:1:46320
12832:6:چوڭ زىيان:30:573:ئاسان:1:104162
12836:2:يامان بولۇپ:3:907:گۈزەل:1:84126
12867:4:ب دەرىجىلىك:16:268:ساغلام:1:85265
12873:29:ناملىق رومان:11:497:داڭلىق:1:15481
12884:32:ياردەم قىلغان:12:717:ھەقىقى:1:84480
12910:6:كاتتا ئەجىر:23:545:ئېسىل:1:102857
12937:6:خەۋەر بولسا:12:717:ھەقىقى:4:93855,93896,93905,93936
13001:8:رغا كەلسە:20:142:راھەت:1:58024
13003:4:دىققەت قىلىمەن:24:526:كۈچلۈك:1:85934
13004:88:ئىملا خاتا:11:497:داڭلىق:1:98965
13004:88:ئىملا خاتا:14:276:مۇكەممەل:1:75479
13004:88:ئىملا خاتا:30:573:ئاسان:1:104076
13005:21:خاتا بولۇپ:3:907:گۈزەل:1:84126
13057:1:ناھايتى كۈچلۈك:24:526:كۈچلۈك:1:51626
13088:12:قىزىقىپ قالدىم:14:276:مۇكەممەل:1:94207
13090:1:كۈچلۈك دۆلىتى:24:526:كۈچلۈك:1:55469
13112:4:جەھەتتىن ياخشى:16:268:ساغلام:1:7023
13124:1:قالتىس قالتىس:21:212:قالتىس:1:100980
13124:1:قالتىس قالتىس:30:573:ئاسان:1:100980
13135:16:چوڭ دادام:32:142:ئەرزان:1:63050
13144:13:ناخشىنى ئاڭلاپ:23:545:ئېسىل:1:51180
13144:13:ناخشىنى ئاڭلاپ:30:573:ئاسان:1:68330
13181:13:بەك يېقىن:3:907:گۈزەل:1:36051
13182:1:مىھرى ئىسسىق:3:907:گۈزەل:1:61522
13185:1:ياخشى يولدا:10:150:ئاكتىپ:1:101627
13186:2:يولدا ماڭايلى:23:545:ئېسىل:1:84218
13214:1:ھەقىقى بولغان:12:717:ھەقىقى:1:598
13216:13:دۇنياغا مەشھۇر:16:268:ساغلام:1:89571
13227:2:باھا بەرسەك:12:717:ھەقىقى:1:86635
13245:7:ئوخشاش ئىكەن:17:413:چىرايلىق:1:104004
13245:7:ئوخشاش ئىكەن:28:17:ئېتىراپ قىلىش:1:23588
13249:19:توۋا دەيمەن:20:142:راھەت:1:41028
13252:1:بەل قويىۋەتمەڭ:3:907:گۈزەل:1:59540
13282:7:ئوغلاق تارتىشىش:24:526:كۈچلۈك:1:20978
13290:1:ماھارىتى قالتىس:21:212:قالتىس:1:66303
13294:6:سان ئىكەن:30:573:ئاسان:2:63348,64498
13316:1:لەرزىگە سالىدىغان:11:497:داڭلىق:1:46701
13344:1:نەرسە مۇكەممەل:14:276:مۇكەممەل:1:107191
13344:1:نەرسە مۇكەممەل:20:142:راھەت:1:107191
13348:16:ئەڭ داڭلىق:11:497:داڭلىق:16:5685,13045,20074,25863,28099,36361,37052,40060,40061,40062,45024,47729,59169,66991,73167,73169
13363:1:ياخشى تىمىلارنى:30:573:ئاسان:1:89884
13367:2:خىيالغا چۆكتۈم:24:526:كۈچلۈك:1:99330
13415:2:داڭلىق مائارىپ:11:497:داڭلىق:2:8222,66327
13422:6:ئېسىمدە قېلىشىچە:12:717:ھەقىقى:1:86857
13427:8:ئادەم چىقمىغان:24:526:كۈچلۈك:1:27058
13490:23:ھەددىدىن زىيادە:11:497:داڭلىق:1:58074
13490:23:ھەددىدىن زىيادە:20:142:راھەت:1:30588
13497:7:ئۇلۇغ ئاللادىن:14:276:مۇكەممەل:1:48543
13511:38:چوڭ ئىشلار:3:907:گۈزەل:1:42146
13593:1:پارلاق كەلگۈسىگە:3:907:گۈزەل:1:14824
13612:20:ئىش قىلغان:12:717:ھەقىقى:1:78455
13612:20:ئىش قىلغان:14:276:مۇكەممەل:1:110556
13612:20:ئىش قىلغان:23:545:ئېسىل:1:25112
13612:20:ئىش قىلغان:30:573:ئاسان:1:64661
13640:49:تىن باشلاپ:24:526:كۈچلۈك:1:18594
13739:117:كەن بولسا:5:26:ياخشى كۆرۈش:1:111295
13739:117:كەن بولسا:6:304:بىخەتەر:1:103868
13739:117:كەن بولسا:20:142:راھەت:1:103094
13739:117:كەن بولسا:21:212:قالتىس:2:92223,92228
13739:117:كەن بولسا:23:545:ئېسىل:1:92228
13739:117:كەن بولسا:29:28:كۆڭۈلدىكىدەك:1:102478
13739:117:كەن بولسا:30:573:ئاسان:1:98600
13739:117:كەن بولسا:32:142:ئەرزان:1:33319
13739:117:كەن بولسا:33:142:ئىلغار:1:47411
13740:2:داڭلىق ئەرباپلارنىڭ:11:497:داڭلىق:2:3966,11518
13753:10:خەت يازغىلى:30:573:ئاسان:1:67479
13773:10:ئارزۇ قىلاتتى:17:413:چىرايلىق:1:63361
13773:10:ئارزۇ قىلاتتى:27:73:سادىق:1:110615
13774:2:بەدەن گۈزەللىكى:3:907:گۈزەل:2:15620,110454
13809:10:ياخشى تىلەك:23:545:ئېسىل:1:42511
13809:10:ياخشى تىلەك:24:526:كۈچلۈك:1:97998
13809:10:ياخشى تىلەك:30:573:ئاسان:2:108641,108643
13886:8:ئېنىقلىق دەرىجىسى:17:413:چىرايلىق:1:104659
13906:4:بالا قازادىن:16:268:ساغلام:1:48975
13909:13:يامان ئادەم:14:276:مۇكەممەل:1:89434
13909:13:يامان ئادەم:21:212:قالتىس:1:36223
13909:13:يامان ئادەم:23:545:ئېسىل:1:300
13935:8:ئىشتىن سىرتقى:24:526:كۈچلۈك:1:25086
13943:1:ئاسانغا توختايدۇ:30:573:ئاسان:1:25312
13950:11:سېرىق كارتا:16:268:ساغلام:1:111008
13978:1:قالتىس بولدى:21:212:قالتىس:1:73562
13987:14:چوڭ باي:3:907:گۈزەل:1:55121
14002:8:دەرىجىسى يۇقىرى:6:304:بىخەتەر:1:93097
14002:8:دەرىجىسى يۇقىرى:17:413:چىرايلىق:1:104659
14002:8:دەرىجىسى يۇقىرى:32:142:ئەرزان:1:97024
14016:7:ئىلھام ئېلىپ:3:907:گۈزەل:1:51950
14016:7:ئىلھام ئېلىپ:21:212:قالتىس:3:51950,52373,52374
14017:34:ئەجەپ ئەمەس:14:276:مۇكەممەل:1:49447
14039:1:پۇرىقى كۈچلۈك:24:526:كۈچلۈك:1:68451
14041:3:ئاسانغا چۈشمەيدۇ:12:717:ھەقىقى:1:12832
14041:3:ئاسانغا چۈشمەيدۇ:30:573:ئاسان:3:12832,26202,33757
14049:9:ياخشى ئامال:14:276:مۇكەممەل:1:110557
14049:9:ياخشى ئامال:32:142:ئەرزان:1:66474
14103:47:ئاز قالدى:30:573:ئاسان:3:110804,110806,110819
14156:10:ئاسان قىلغاي:30:573:ئاسان:10:36588,37535,40367,44174,49364,54562,59574,73332,76437,110738
14216:14:بەك تاتلىق:32:142:ئەرزان:1:73691
14250:12:ھازىرقى ھالىتى:3:907:گۈزەل:1:105323
14250:12:ھازىرقى ھالىتى:14:276:مۇكەممەل:1:8138
14250:12:ھازىرقى ھالىتى:17:413:چىرايلىق:1:50014
14268:69:ئىش بولسا:3:907:گۈزەل:1:50258
14268:69:ئىش بولسا:12:717:ھەقىقى:1:89172
14268:69:ئىش بولسا:20:142:راھەت:2:107869,108115
14268:69:ئىش بولسا:21:212:قالتىس:2:92223,92228
14268:69:ئىش بولسا:23:545:ئېسىل:2:84006,92228
14281:1:توپ ھەقىقى:12:717:ھەقىقى:1:40857
14311:36:ئەڭ نادىر:12:717:ھەقىقى:1:96705
14311:36:ئەڭ نادىر:21:212:قالتىس:1:15528
14311:36:ئەڭ نادىر:23:545:ئېسىل:1:66284
14342:3:تىز پۈكمەس:12:717:ھەقىقى:1:68414
14342:3:تىز پۈكمەس:33:142:ئىلغار:1:77983
14418:28:ھەل قىلغۇچ:11:497:داڭلىق:1:44877
14422:2:كۈچلۈككە كىرگەن:24:526:كۈچلۈك:2:61214,110229
14499:4:چوڭ ئوي:10:150:ئاكتىپ:1:94830
14518:1:ھەقىقى ياردەم:12:717:ھەقىقى:1:44190
14533:30:كۆپ تىل:37:108:يېشىل:1:50099
14547:2:ياخشى بولغاندىكىن:10:150:ئاكتىپ:2:84645,84706
14547:2:ياخشى بولغاندىكىن:17:413:چىرايلىق:1:84645
14570:15:كۆك رەڭ:11:497:داڭلىق:1:36430
14570:15:كۆك رەڭ:20:142:راھەت:1:77306
14570:15:كۆك رەڭ:37:108:يېشىل:1:15801
14597:20:خۇدا ساقلىسۇن:27:73:سادىق:1:110375
14604:4:ئىشەنچىلىك خەۋەر:32:142:ئەرزان:1:54469
14606:1:يېشىل ئورمان:37:108:يېشىل:1:64641
14612:72:ن قايتىپ:3:907:گۈزەل:1:92886
14612:72:ن قايتىپ:12:717:ھەقىقى:1:40891
14612:72:ن قايتىپ:14:276:مۇكەممەل:1:98679
14612:72:ن قايتىپ:15:67:بەخىتلىك:1:82806
14612:72:ن قايتىپ:17:413:چىرايلىق:2:43457,85310
14612:72:ن قايتىپ:23:545:ئېسىل:1:85310
14629:21:ئاسان ئىش:30:573:ئاسان:21:882,2058,14149,18105,29337,33591,34730,37401,42272,42601,43752,47932,50561,63005,76454,78025,85146,92102,92819,92823,97786
14649:15:مىسى يوق:10:150:ئاكتىپ:1:65553
14664:7:كەم ئۇچرايدىغان:2:73:مۇنەۋۋەر:1:62811
14664:7:كەم ئۇچرايدىغان:11:497:داڭلىق:1:55859
14680:3:ھېس قىلدۇرۇش:3:907:گۈزەل:1:6371
14680:3:ھېس قىلدۇرۇش:12:717:ھەقىقى:1:6371
14696:1:ماھىر كۆپكە:23:545:ئېسىل:1:31805
14697:3:كۆپكە قادىر:23:545:ئېسىل:1:31805
14722:8:ھەق ناھەق:12:717:ھەقىقى:2:63627,65653
14828:18:ئالدىنقى شەرت:14:276:مۇكەممەل:1:6110
14828:18:ئالدىنقى شەرت:16:268:ساغلام:2:36123,97125
14838:2:تەسىرلىك يېزىلغان:17:413:چىرايلىق:1:22165
14877:1:قالتىس ئىشلارنى:21:212:قالتىس:1:27680
14878:7:ئىشلارنى قىلدى:14:276:مۇكەممەل:1:26608
14928:18:ئىچىگە كىرىپ:33:142:ئىلغار:1:92001
14941:15:بارلىققا كېلىدۇ:16:268:ساغلام:1:36123
14941:15:بارلىققا كېلىدۇ:22:68:ئىناق:2:52671,52856
14941:15:بارلىققا كېلىدۇ:30:573:ئاسان:1:73214
14941:15:بارلىققا كېلىدۇ:33:142:ئىلغار:1:107322
14965:19:خىلى كۆپ:11:497:داڭلىق:6:79258,79262,79325,79353,80168,80178
14965:19:خىلى كۆپ:26:37:مۇقۇم:1:103591
14969:54:چوڭ كىچىك:3:907:گۈزەل:1:18374
14969:54:چوڭ كىچىك:11:497:داڭلىق:3:11515,19728,47069
14969:54:چوڭ كىچىك:14:276:مۇكەممەل:1:110556
14969:54:چوڭ كىچىك:29:28:كۆڭۈلدىكىدەك:1:24028
14976:7:باھا بېرىشكە:14:276:مۇكەممەل:1:78071
14976:7:باھا بېرىشكە:17:413:چىرايلىق:1:89940
14984:10:كۈچى بار:24:526:كۈچلۈك:1:101232
14987:6:ياخشى ماتىريال:11:497:داڭلىق:1:106040
15024:3:خىلدىن ئارتۇق:37:108:يېشىل:1:4954
15041:1:ساغلام بولۇپ:16:268:ساغلام:1:67686
15092:13:ناملىق فىلىمنى:27:73:سادىق:1:71972
15115:7:ئىستىتىك زوق:12:717:ھەقىقى:7:50019,50021,50039,50051,50056,50057,50061
15126:51:غايەت زور:14:276:مۇكەممەل:1:73312
15126:51:غايەت زور:24:526:كۈچلۈك:1:97383
15126:51:غايەت زور:30:573:ئاسان:1:40491
15132:4:جەھەتتىن بولسۇن:12:717:ھەقىقى:1:58071
15135:5:تولىمۇ كۈلكىلىك:33:142:ئىلغار:1:3756
15249:2:زىيىنى چوڭ:16:268:ساغلام:1:46831
15249:2:زىيىنى چوڭ:29:28:كۆڭۈلدىكىدەك:1:46831
15251:5:تاماكا چەكمەي:24:526:كۈچلۈك:1:77885
15284:3:ھازىرقى دەۋردە:2:73:مۇنەۋۋەر:1:26950
15337:14:ياخشى خىزمەت:26:37:مۇقۇم:3:43446,43925,50678
15338:2:ئورنى مۇقىم:24:526:كۈچلۈك:1:91532
15344:2:تولىمۇ چىرايلىق:17:413:چىرايلىق:2:18278,25990
15349:7:مۇئامىلە قىلىپ:3:907:گۈزەل:1:57715
15349:7:مۇئامىلە قىلىپ:30:573:ئاسان:1:97414
15366:33:تەۋسىيە قىلاي:9:4:بەخىت تىلەش:1:82421
15420:18:ئەھمىيەتكە ئىگە:3:907:گۈزەل:1:17851
15420:18:ئەھمىيەتكە ئىگە:12:717:ھەقىقى:3:84659,84661,84662
15420:18:ئەھمىيەتكە ئىگە:24:526:كۈچلۈك:2:27400,101232
15420:18:ئەھمىيەتكە ئىگە:32:142:ئەرزان:1:90826
15436:43:ياردەم قىلىپ:30:573:ئاسان:1:108411
15451:3:ۋىجدانى بار:12:717:ھەقىقى:1:20766
15451:3:ۋىجدانى بار:30:573:ئاسان:1:20766
15465:6:شەكلى بولۇپ:12:717:ھەقىقى:1:87846
15518:1:نەسىھەت قىلسا:24:526:كۈچلۈك:1:81540
15521:37:قانۇنغا خىلاپ:6:304:بىخەتەر:3:2933,19465,23107
15521:37:قانۇنغا خىلاپ:26:37:مۇقۇم:1:23107
15546:1:زور ئۈمىدلەر:16:268:ساغلام:1:50136
15563:7:ئەمەلگە ئاشماي:14:276:مۇكەممەل:1:91768
15563:7:ئەمەلگە ئاشماي:30:573:ئاسان:1:83544
15570:15:بەك ھېرىپ:28:17:ئېتىراپ قىلىش:1:101352
15579:4:ئاكا دەپ:11:497:داڭلىق:2:98964,98965
15579:4:ئاكا دەپ:32:142:ئەرزان:1:87099
15592:14:پۇل بار:32:142:ئەرزان:1:58244
15605:16:كۆڭۈل بۆلۈپ:24:526:كۈچلۈك:1:81358
15605:16:كۆڭۈل بۆلۈپ:33:142:ئىلغار:1:21966
15605:16:كۆڭۈل بۆلۈپ:37:108:يېشىل:1:72848
15606:2:نالە پەرياد:23:545:ئېسىل:2:71283,71296
15627:76:گەپ قىلما:6:304:بىخەتەر:1:88523
15627:76:گەپ قىلما:12:717:ھەقىقى:1:73911
15627:76:گەپ قىلما:18:164:خوشال:1:54193
15627:76:گەپ قىلما:30:573:ئاسان:3:110804,110806,110819
15636:3:كۆزدىن يوقىتىش:31:29:ئۇلۇغۋار:1:26032
15688:9:ئادەم بولماي:12:717:ھەقىقى:1:12974
15701:1:گېپىنى ئىلىك:30:573:ئاسان:1:58935
15711:1:بالا چوڭ:12:717:ھەقىقى:1:28240
15724:15:كىتاپ ئوقۇش:23:545:ئېسىل:1:54674
15748:7:چوڭ بولغىنى:30:573:ئاسان:1:94719
15771:8:ئانا بولغان:3:907:گۈزەل:1:72132
15775:11:ئۇزاق ۋاقىت:16:268:ساغلام:2:95390,101347
15785:1:ئادىمىي ھايۋانغا:12:717:ھەقىقى:1:146
15809:58:گەپ قىلماي:12:717:ھەقىقى:1:73911
15809:58:گەپ قىلماي:30:573:ئاسان:3:110804,110806,110819
15844:8:ئىش قىلماقچى:30:573:ئاسان:1:75432
15862:22:سۆز بولۇپ:11:497:داڭلىق:1:35885
15901:5:ۋاقتىم يوق:5:26:ياخشى كۆرۈش:2:79122,79980
15904:36:ئوغۇل بالا:14:276:مۇكەممەل:1:79453
15904:36:ئوغۇل بالا:17:413:چىرايلىق:1:87591
15904:36:ئوغۇل بالا:33:142:ئىلغار:1:79448
15971:23:سىنى ياخشى:3:907:گۈزەل:1:82788
16004:2:كىچىك ۋاقىتلىرىمىزدا:3:907:گۈزەل:1:69715
16013:21:يىل بوپتۇ:1:100:پىشقان:1:54549
16013:21:يىل بوپتۇ:11:497:داڭلىق:1:98305
16013:21:يىل بوپتۇ:20:142:راھەت:1:98305
16040:2:بەكمۇ ئېغىر:24:526:كۈچلۈك:1:90301
16044:15:بىكاردىن بىكار:1:100:پىشقان:1:105633
16044:15:بىكاردىن بىكار:23:545:ئېسىل:1:87110
16073:6:كۆڭلۈم يىرىم:12:717:ھەقىقى:1:93905
16082:5:بىللە ياشىغان:23:545:ئېسىل:1:100544
16083:1:ئەمدى يوق:11:497:داڭلىق:1:5246
16096:6:ياش ئەمەس:23:545:ئېسىل:2:59005,76903
16122:171:رازى بول:3:907:گۈزەل:2:88260,100150
16122:171:رازى بول:12:717:ھەقىقى:2:21645,88826
16122:171:رازى بول:16:268:ساغلام:1:48975
16122:171:رازى بول:18:164:خوشال:2:100801,100802
16122:171:رازى بول:19:7:رازى بولۇش:7:3960,9173,18899,24510,38934,74097,106815
16122:171:رازى بول:23:545:ئېسىل:2:59927,59937
16122:171:رازى بول:30:573:ئاسان:2:64661,103725
16178:34:سىنى دەپ:3:907:گۈزەل:1:54222
16178:34:سىنى دەپ:5:26:ياخشى كۆرۈش:1:61084
16178:34:سىنى دەپ:14:276:مۇكەممەل:1:90829
16178:34:سىنى دەپ:23:545:ئېسىل:1:79512
16179:7:ئاشىق بولۇپ:3:907:گۈزەل:1:522
16179:7:ئاشىق بولۇپ:27:73:سادىق:1:103527
16197:11:يەرگە كېلىپ:17:413:چىرايلىق:1:82545
16197:11:يەرگە كېلىپ:30:573:ئاسان:1:26184
16198:15:توي قىلسا:16:268:ساغلام:1:65720
16198:15:توي قىلسا:18:164:خوشال:1:59567
16198:15:توي قىلسا:23:545:ئېسىل:1:40544
16218:1:ئاچچىق لازا:32:142:ئەرزان:1:62121
16222:33:ئىشلار بار:24:526:كۈچلۈك:1:93164
16271:8:گۈدۈكچى بار:10:150:ئاكتىپ:2:106110,106113
16297:12:ئىچىم سىقىلدى:10:150:ئاكتىپ:1:91919
16299:125:نەق مەيدان:3:907:گۈزەل:1:45641
16299:125:نەق مەيدان:5:26:ياخشى كۆرۈش:1:42395
16299:125:نەق مەيدان:11:497:داڭلىق:2:71464,77068
16299:125:نەق مەيدان:12:717:ھەقىقى:2:51198,103713
16299:125:نەق مەيدان:17:413:چىرايلىق:1:71464
16299:125:نەق مەيدان:24:526:كۈچلۈك:1:91179
16299:125:نەق مەيدان:33:142:ئىلغار:1:63403
16305:31:ھۇجۇم قىلغان:6:304:بىخەتەر:1:64862
16305:31:ھۇجۇم قىلغان:11:497:داڭلىق:1:35946
16308:7:قىرغىن قىلغان:12:717:ھەقىقى:2:74133,74135
16309:32:قارار قىلدى:6:304:بىخەتەر:1:19864
16331:71:ئىملا خاتالىقى:30:573:ئاسان:1:104076
16345:4:قىسقا مۇددەتلىك:24:526:كۈچلۈك:1:17344
16385:10:خاتا ئىش:3:907:گۈزەل:1:84126
16412:2:ئىت يەپ:30:573:ئاسان:1:49385
16438:115:قوش تىل:11:497:داڭلىق:1:25757
16438:115:قوش تىل:12:717:ھەقىقى:1:72594
16438:115:قوش تىل:22:68:ئىناق:3:52671,52856,56073
16438:115:قوش تىل:23:545:ئېسىل:2:25757,70520
16448:32:مۇسۇلمان بولغان:18:164:خوشال:1:305
16455:9:گۈزەل ئەمەس:2:73:مۇنەۋۋەر:1:61260
16455:9:گۈزەل ئەمەس:3:907:گۈزەل:9:39777,45477,56843,59540,61260,61432,92303,92304,92307
16520:7:چىرايلىق ئەمەس:17:413:چىرايلىق:7:11327,20683,43457,52614,58678,85944,87591
16533:6:خاتا چۈشىنىپ:12:717:ھەقىقى:1:65844
16545:5:بەك ئەرزان:32:142:ئەرزان:5:40307,56615,76904,80324,81786
16577:1:ئاسان سۇئالكەنتۇق:30:573:ئاسان:1:52510
16618:1:غەلىتە ئاسمان:24:526:كۈچلۈك:1:31105
16619:1:قوياشمۇ كۈچلۈك:24:526:كۈچلۈك:1:31105
16620:1:كۈچلۈك نۇرىنى:24:526:كۈچلۈك:1:31105
16621:1:نۇرىنى چېچىپ:24:526:كۈچلۈك:1:31105
16663:12:ئۆچ بولدۇم:32:142:ئەرزان:1:47525
16664:1:يەكەندە ھۇشقايتىپ:1:100:پىشقان:1:31149
16665:1:سېرىق بوران:1:100:پىشقان:1:31149
16666:8:بوران چىقىپ:1:100:پىشقان:1:31149
16668:1:غورىلارنى تۆكىۋەتتى:1:100:پىشقان:1:31149
16669:1:يامغۇرغا ئالماشتى:1:100:پىشقان:1:31149
16675:1:تەرجىمە قىلىنىمىغان:17:413:چىرايلىق:1:31008
